scaled_shares,prev_max_mag,new_max_mag,slashed_amount,theoretical_result,error,relative_error_percent,magnitude_ratio,slash_percentage,slash_range
3708.0,4640.0,1828.0,0.0,1.0426896e-11,1.0426896e-11,100.0,0.3939655172413793,60.60344827586207,50-75%
8.995060032667422e+27,1065271395592077.0,196900301434.0,9.580409024402292e+24,9.58040902440229e+24,2777323552.467654,2.8989613547746496e-14,0.0001848358101501101,99.98151641898498,90-100%
937.0,4804.0,980.0,0.0,3.583088e-12,3.583088e-12,100.0,0.20399666944213155,79.60033305578685,75-90%
4087.0,107477462.0,1451.0,0.0,4.39254456957e-07,4.39254456957e-07,100.0,1.3500504877943619e-05,99.99864994951221,90-100%
5496.0,904.0,135.0,0.0,4.226424e-12,4.226424e-12,100.0,0.14933628318584072,85.06637168141593,75-90%
678915.0,15145413.0,1.0,0.0,1.028244738798e-05,1.028244738798e-05,100.0,6.602659168158703e-08,99.99999339734083,90-100%
417.0,3879.0,860.0,0.0,1.258923e-12,1.258923e-12,100.0,0.22170662541892242,77.82933745810776,75-90%
6194.0,4803.0,783.0,0.0,2.489988e-11,2.489988e-11,100.0,0.16302311055590257,83.69768894440975,75-90%
5891.0,4594637.0,57.0,0.0,2.706667078e-08,2.706667078e-08,100.0,1.2405767855001385e-05,99.9987594232145,90-100%
3.551411982331712e+28,9.786436742073136e+16,105147.0,3.475566871009252e+27,3.4755668710092515e+27,481626850716.33344,1.3857504936352336e-14,1.0744155689267338e-12,99.99999999989255,90-100%
2.099419991693872e+24,886.0,0.0,1860086112.0,1860086112.6407707,0.640770592,3.444843696458202e-08,0.0,100.0,90-100%
759.0,3149.0,27.0,0.0,2.369598e-12,2.369598e-12,100.0,0.008574150523975865,99.1425849476024,90-100%
